pmid|annotator|start_idx|end_idx|location|text_span|label
33936013|expert_6|1215|1225|abstract|Bacteroides|bacteria
33936013|expert_6|1250|1260|abstract|Bacteroides|bacteria
33936013|expert_6|1282|1290|abstract|human gut|anatomical location
33936013|expert_6|1352|1380|abstract|intestinal <i>Bacteroides</i>|bacteria
33936013|expert_6|1400|1403|abstract|GABA|chemical
33936013|expert_6|1468|1476|abstract|glutamate|chemical
33936013|expert_6|1482|1490|abstract|glutamine|chemical
33936013|expert_6|1636|1646|abstract|acid stress|DDF
33936013|expert_6|1654|1664|abstract|Bacteroides|bacteria
33936013|expert_6|1845|1855|abstract|Bacteroides|bacteria
33936013|expert_6|1926|1936|abstract|Bacteroides|bacteria
33936013|expert_6|1991|1999|abstract|human gut|anatomical location
33467657|expert_6|26|58|title|Cognitive and Behavioural Effects|DDF
33467657|expert_6|63|78|title|Maternal Obesity|DDF
33467657|expert_6|116|122|abstract|obesity|DDF
33467657|expert_6|190|205|abstract|maternal obesity|DDF
33467657|expert_6|208|220|abstract|overnutrition|DDF
33467657|expert_6|328|336|abstract|offspring|human
33467657|expert_6|473|494|abstract|maternal overnutrition|DDF
33467657|expert_6|602|618|abstract|neuroinflammation|DDF
33467657|expert_6|625|670|abstract|disrupted neuronal circuities and connectivity|DDF
33467657|expert_6|681|707|abstract|dysregulated brain hormones|DDF
33467657|expert_6|756|769|abstract|gut microbiota|microbiome
33467657|expert_6|783|805|abstract|obesity-induced changes|DDF
33467657|expert_6|914|922|abstract|offspring|human
33467657|expert_6|1235|1240|abstract|leptin|chemical
33467657|expert_6|1243|1249|abstract|insulin|chemical
33467657|expert_6|1255|1262|abstract|oxytocin|chemical
33467657|expert_6|1380|1393|abstract|gut microbiome|microbiome
33467657|expert_6|1532|1549|abstract|abnormal behaviour|DDF
33467657|expert_6|1554|1562|abstract|offspring|human
33467657|expert_6|1754|1770|abstract|neuroinflammation|DDF
33467657|expert_6|1917|1930|abstract|gut microbiome|microbiome
36707651|expert_2|63|79|title|bipolar disorders|DDF
36707651|expert_2|0|16|abstract|Bipolar disorders|DDF
36707651|expert_2|19|20|abstract|BD|DDF
36707651|expert_2|247|248|abstract|BD|DDF
36707651|expert_2|386|399|abstract|gut microbiota|microbiome
36707651|expert_2|461|480|abstract|psychiatric disorder|DDF
36707651|expert_2|566|567|abstract|BD|DDF
36707651|expert_2|781|789|abstract|serotonin|chemical
36707651|expert_2|937|979|abstract|intestinal, systemic and brain inflammation|DDF
36707651|expert_2|982|998|abstract|neuroinflammation|DDF
36707651|expert_2|1161|1174|abstract|gut microbiota|microbiome
36707651|expert_2|1202|1203|abstract|BD|DDF
36707651|expert_2|1238|1251|abstract|gut microbiota|microbiome
36707651|expert_2|1419|1426|abstract|patients|human
36707651|expert_2|1452|1468|abstract|psychiatric drugs|drug
36707651|expert_2|1473|1486|abstract|gut microbiota|microbiome
36707651|expert_2|1506|1516|abstract|BD patients|human
36707651|expert_2|1606|1615|abstract|probiotics|dietary supplement
36707651|expert_2|1618|1627|abstract|prebiotics|dietary supplement
34589852|expert_6|43|61|title|psychotic disorders|DDF
34589852|expert_6|22|53|abstract|schizophrenia-spectrum disorders|DDF
34589852|expert_6|77|99|abstract|psychotropic medication|drug
34589852|expert_6|157|164|abstract|patients|human
34589852|expert_6|170|192|abstract|psychotropic medication|drug
34589852|expert_6|286|299|abstract|mental illness|DDF
34589852|expert_6|408|439|abstract|schizophrenia-spectrum disorders|DDF
34589852|expert_6|522|541|abstract|nutritional deficits|DDF
34589852|expert_6|586|622|abstract|inflammation and immune dysregulation|DDF
34589852|expert_6|685|706|abstract|altered gut microbiota|microbiome
34589852|expert_6|1118|1149|abstract|schizophrenia-spectrum disorders|DDF
33693453|expert_5|26|39|abstract|gut microbiota|microbiome
33693453|expert_5|266|270|abstract|brain|anatomical location
33693453|expert_5|432|452|abstract|microbial metabolites|chemical
33693453|expert_5|1252|1271|abstract|clinical populations|human
33693453|expert_5|1347|1362|abstract|clinical cohorts|statistical technique
37764088|expert_2|0|33|title|Altered Gut Microbiota Composition|DDF
37764088|expert_2|54|94|title|Difficulty in Explicit Emotion Regulation|DDF
37764088|expert_2|99|112|title|Young Children|human
37764088|expert_2|280|293|abstract|Gut microbiota|microbiome
37764088|expert_2|296|297|abstract|GM|microbiome
37764088|expert_2|361|388|abstract|physical and mental problems|DDF
37764088|expert_2|417|418|abstract|GM|microbiome
37764088|expert_2|683|699|abstract|children aged 3-4|human
37764088|expert_2|730|731|abstract|GM|microbiome
37764088|expert_2|936|959|abstract|16S rRNA gene sequencing|biomedical technique
37764088|expert_2|982|1008|abstract|EF-risk and non-risk groups|human
37764088|expert_2|1033|1054|abstract|children with EER-risk|human
37764088|expert_2|1134|1144|abstract|Actinomyces|bacteria
37764088|expert_2|1157|1166|abstract|Sutterella|bacteria
37764088|expert_2|1228|1229|abstract|GM|microbiome
37764088|expert_2|1271|1272|abstract|GM|microbiome
37764088|expert_2|1277|1288|abstract|preschoolers|human
37764088|expert_2|1347|1362|abstract|EERrisk children|human
37764088|expert_2|1374|1402|abstract|inflammation-related bacteria|bacteria
31255682|expert_1|0|21|title|Altered gut microbiota|microbiome
31255682|expert_1|27|42|title|mucosal immunity|DDF
31255682|expert_1|47|54|title|patients|human
31255682|expert_1|61|73|title|schizophrenia|DDF
31255682|expert_1|20|33|abstract|gut microbiota|microbiome
31255682|expert_1|169|176|abstract|patients|human
31255682|expert_1|183|195|abstract|schizophrenia|DDF
31255682|expert_1|204|240|abstract|sex- and age-matched healthy controls|human
31255682|expert_1|257|286|abstract|Shotgun metagenomic sequencing|biomedical technique
31255682|expert_1|292|310|abstract|16S rRNA sequencing|biomedical technique
31255682|expert_1|516|523|abstract|Patients|human
31255682|expert_1|530|542|abstract|schizophrenia|DDF
31255682|expert_1|623|638|abstract|healthy controls|human
31255682|expert_1|703|710|abstract|patients|human
31255682|expert_1|717|729|abstract|schizophrenia|DDF
31255682|expert_1|740|755|abstract|healthy controls|human
31255682|expert_1|767|812|abstract|two-stage metagenomic-wide association studies|biomedical technique
31255682|expert_1|871|883|abstract|schizophrenia|DDF
31255682|expert_1|1135|1152|abstract|Glutamate synthase|gene
31255682|expert_1|1155|1159|abstract|GOGAT|gene
31255682|expert_1|1185|1188|abstract|guts|anatomical location
31255682|expert_1|1193|1200|abstract|patients|human
31255682|expert_1|1207|1219|abstract|schizophrenia|DDF
31255682|expert_1|1238|1253|abstract|healthy controls|human
31255682|expert_1|1260|1278|abstract|high GOGAT activity|DDF
31255682|expert_1|1432|1444|abstract|schizophrenia|DDF
31255682|expert_1|1521|1533|abstract|schizophrenia|DDF
37576972|expert_7|33|53|title|intestinal microbiota|microbiome
37576972|expert_7|58|79|title|schizophrenia patients|human
37576972|expert_7|86|103|title|metabolic syndrome|DDF
37576972|expert_7|30|50|abstract|intestinal microbiota|microbiome
37576972|expert_7|100|118|abstract|metabolic disorders|DDF
37576972|expert_7|184|205|abstract|schizophrenia patients|human
37576972|expert_7|212|229|abstract|metabolic syndrome|DDF
37576972|expert_7|232|235|abstract|MetS|DDF
37576972|expert_7|342|380|abstract|mainland Chinese schizophrenia patients|human
37576972|expert_7|387|390|abstract|MetS|DDF
37576972|expert_7|400|420|abstract|intestinal microbiome|microbiome
37576972|expert_7|423|438|abstract|Fecal microbiota|microbiome
37576972|expert_7|461|487|abstract|male schizophrenia patients|human
37576972|expert_7|498|501|abstract|MetS|DDF
37576972|expert_7|518|521|abstract|MetS|DDF
37576972|expert_7|541|573|abstract|16S ribosomal RNA gene sequencing|biomedical technique
37576972|expert_7|606|619|abstract|gut microbiome|microbiome
37576972|expert_7|685|705|abstract|intestinal microbiota|microbiome
37576972|expert_7|725|728|abstract|MetS|DDF
37576972|expert_7|748|837|abstract|Phylogenetic Investigation of Communities by Reconstruction of Unobserved States (PICRUSt)|biomedical technique
37576972|expert_7|902|922|abstract|intestinal microbiota|microbiome
37576972|expert_7|943|964|abstract|Decision Tree Analysis|statistical technique
37576972|expert_7|1004|1007|abstract|MetS|DDF
37576972|expert_7|1012|1019|abstract|patients|human
37576972|expert_7|1026|1038|abstract|schizophrenia|DDF
37576972|expert_7|1068|1088|abstract|intestinal microbiota|microbiome
37576972|expert_7|1175|1178|abstract|MetS|DDF
37576972|expert_7|1194|1206|abstract|Shannon index|statistical technique
37576972|expert_7|1212|1224|abstract|Simpson index|statistical technique
37576972|expert_7|1543|1547|abstract|HDL-c|chemical
37576972|expert_7|1573|1575|abstract|GLU|chemical
37576972|expert_7|1643|1663|abstract|KEGG pathway analysis|biomedical technique
37576972|expert_7|1838|1859|abstract|decision tree analysis|statistical technique
37576972|expert_7|1899|1906|abstract|patients|human
37576972|expert_7|1925|1928|abstract|MetS|DDF
37576972|expert_7|2018|2038|abstract|intestinal microbiota|microbiome
37576972|expert_7|2043|2064|abstract|schizophrenia patients|human
37576972|expert_7|2071|2074|abstract|MetS|DDF
38432867|expert_4|0|13|title|Gut microbiota|microbiome
38432867|expert_4|19|51|title|thyroid-associated ophthalmopathy|DDF
38432867|expert_4|0|32|abstract|Thyroid-associated ophthalmopathy|DDF
38432867|expert_4|35|37|abstract|TAO|DDF
38432867|expert_4|45|94|abstract|multifactorial-mediated autoimmune orbital disease|DDF
38432867|expert_4|126|140|abstract|orbital disease|DDF
38432867|expert_4|145|150|abstract|adults|human
38432867|expert_4|217|219|abstract|TAO|DDF
38432867|expert_4|272|279|abstract|patients|human
38432867|expert_4|301|303|abstract|TAO|DDF
38432867|expert_4|424|426|abstract|TAO|DDF
38432867|expert_4|515|537|abstract|gut microbiota disorder|DDF
38432867|expert_4|542|544|abstract|TAO|DDF
38432867|expert_4|571|573|abstract|TAO|DDF
38432867|expert_4|587|609|abstract|gut microbiota disorder|DDF
38432867|expert_4|612|636|abstract|Disordered gut microbiota|microbiome
38432867|expert_4|691|693|abstract|TAO|DDF
38432867|expert_4|745|756|abstract|autoantigens|chemical
38432867|expert_4|822|835|abstract|gut microbiota|microbiome
38432867|expert_4|869|871|abstract|TAO|DDF
35565918|expert_4|42|63|title|Neurological Disorders|DDF
35565918|expert_4|143|163|abstract|neurological diseases|DDF
35565918|expert_4|166|168|abstract|NDs|DDF
35565918|expert_4|539|546|abstract|patients|human
35565918|expert_4|618|625|abstract|patients|human
35565918|expert_4|632|652|abstract|neurological problems|DDF
35565918|expert_4|736|782|abstract|pro-excitatory and inhibitory neurotransmitters|chemical
35565918|expert_4|800|811|abstract|inflammation|DDF
35565918|expert_4|848|861|abstract|gut microbiome|microbiome
35565918|expert_4|936|943|abstract|epilepsy|DDF
35565918|expert_4|946|955|abstract|depression|DDF
35565918|expert_4|958|965|abstract|migraine|DDF
35565918|expert_4|968|986|abstract|Alzheimer's disease|DDF
35565918|expert_4|992|1010|abstract|Parkinson's disease|DDF
35565918|expert_4|1096|1116|abstract|neurological diseases|DDF
33076930|expert_2|0|24|title|Gut bacterial deamination|biomedical technique
33076930|expert_2|29|56|title|residual levodopa medication|drug
33076930|expert_2|62|80|title|Parkinson's disease|DDF
33076930|expert_2|0|18|abstract|Parkinson's disease|DDF
33076930|expert_2|21|22|abstract|PD|DDF
33076930|expert_2|30|67|abstract|progressive neurodegenerative disorder|DDF
33076930|expert_2|121|154|abstract|Gastrointestinal tract dysfunction|DDF
33076930|expert_2|196|207|abstract|constipation|DDF
33076930|expert_2|266|295|abstract|Aromatic bacterial metabolites|chemical
33076930|expert_2|412|433|abstract|Clostridium sporogenes|bacteria
33076930|expert_2|512|520|abstract|human gut|anatomical location
33076930|expert_2|542|554|abstract|C. sporogenes|bacteria
33076930|expert_2|567|574|abstract|levodopa|drug
33076930|expert_2|599|617|abstract|Parkinson's disease|DDF
33076930|expert_2|637|661|abstract|aromatic aminotransferase|chemical
33076930|expert_2|753|760|abstract|levodopa|drug
33076930|expert_2|763|799|abstract|3-(3,4-dihydroxyphenyl)propionic acid|chemical
33076930|expert_2|882|918|abstract|3-(3,4-dihydroxyphenyl)propionic acid|chemical
33076930|expert_2|940|967|abstract|Parkinson's disease patients|human
33076930|expert_2|972|990|abstract|levodopa medication|drug
33076930|expert_2|1051|1064|abstract|gut microbiota|microbiome
33076930|expert_2|1090|1097|abstract|Levodopa|drug
33076930|expert_2|1120|1146|abstract|gut bacterium C. sporogenes|bacteria
33076930|expert_2|1287|1300|abstract|gut microbiome|microbiome
30258234|expert_5|13|29|title|neurodegeneration|DDF
30258234|expert_5|598|614|abstract|neuroinflammation|DDF
30258234|expert_5|678|694|abstract|Injury to neurons|DDF
30258234|expert_5|699|709|abstract|Alzheimer's|DDF
30258234|expert_5|712|722|abstract|Parkinson's|DDF
30258234|expert_5|725|736|abstract|Huntington's|DDF
30258234|expert_5|773|801|abstract|amyotrophic lateral sclerosis|DDF
30258234|expert_5|804|826|abstract|frontotemporal dementia|DDF
30258234|expert_5|833|864|abstract|chronic traumatic encephalopathy|DDF
30258234|expert_5|880|931|abstract|disruption of the sentinel or housekeeping functions|DDF
30258234|expert_5|937|973|abstract|dysregulation of the defense function|DDF
30258234|expert_5|979|995|abstract|neuroinflammation|DDF
30258234|expert_5|1098|1102|abstract|Trem2|gene
30258234|expert_5|1105|1110|abstract|Cx3cr1|gene
30258234|expert_5|1182|1213|abstract|microglial inflammatory response|DDF
30258234|expert_5|1342|1362|abstract|systemic inflammation|DDF
30258234|expert_5|1371|1384|abstract|gut microbiome|microbiome
30258234|expert_5|1459|1475|abstract|neurodegeneration|DDF
33963284|expert_4|62|71|title|arketamine|drug
33963284|expert_4|85|97|title|NMDA receptor|chemical
33963284|expert_4|62|90|abstract|N-methyl-D-aspartate receptor|chemical
33963284|expert_4|93|97|abstract|NMDAR|chemical
33963284|expert_4|111|124|abstract|(R,S)-ketamine|drug
33963284|expert_4|185|198|abstract|(R,S)-ketamine|drug
33963284|expert_4|241|252|abstract|(R)-ketamine|drug
33963284|expert_4|255|264|abstract|arketamine|drug
33963284|expert_4|271|282|abstract|(S)-ketamine|drug
33963284|expert_4|285|294|abstract|esketamine|drug
33963284|expert_4|310|319|abstract|esketamine|drug
33963284|expert_4|416|445|abstract|treatment-resistant depression|DDF
33963284|expert_4|511|520|abstract|arketamine|drug
33963284|expert_4|594|603|abstract|esketamine|drug
33963284|expert_4|608|614|abstract|rodents|animal
33963284|expert_4|655|664|abstract|arketamine|drug
33963284|expert_4|674|678|abstract|NMDAR|chemical
33963284|expert_4|701|736|abstract|non-ketamine NMDAR-related compounds|chemical
33963284|expert_4|801|808|abstract|patients|human
33963284|expert_4|815|824|abstract|depression|DDF
33963284|expert_4|890|896|abstract|rodents|animal
33963284|expert_4|953|958|abstract|humans|human
33963284|expert_4|985|1011|abstract|human psychiatric disorders|DDF
33963284|expert_4|1084|1088|abstract|NMDAR|chemical
33963284|expert_4|1141|1154|abstract|(R,S)-ketamine|drug
33963284|expert_4|1256|1269|abstract|(R,S)-ketamine|drug
33963284|expert_4|1417|1430|abstract|(R,S)-ketamine|drug
33963284|expert_4|1458|1467|abstract|arketamine|drug
33963284|expert_4|1570|1605|abstract|stress-related psychiatric disorders|DDF
33963284|expert_4|1648|1657|abstract|arketamine|drug
33963284|expert_4|1697|1706|abstract|arketamine|drug
33963284|expert_4|1727|1746|abstract|cognitive impairment|DDF
33963284|expert_4|1751|1771|abstract|psychiatric disorders|DDF
33963284|expert_4|1774|1792|abstract|Parkinson's disease|DDF
33963284|expert_4|1795|1806|abstract|osteoporosis|DDF
33963284|expert_4|1809|1835|abstract|inflammatory bowel diseases|DDF
33963284|expert_4|1842|1847|abstract|stroke|DDF
32518376|expert_4|18|45|title|subdiaphragmatic vagus nerve|anatomical location
32518376|expert_4|108|121|title|gut microbiota|microbiome
32518376|expert_4|126|129|title|mice|animal
32518376|expert_4|137|154|title|lipopolysaccharide|chemical
32518376|expert_4|4|14|abstract|vagus nerve|anatomical location
